date,page/account,is_comment,text,binary label,explanation,comments,link
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"ההגדרה של מגפה היא מחלה שמתפשטת במהירות וללא שליטה. גם אם הייתה גובה פחות ממאה אלף קורבנות בכל העולם, עצם ההתפשטות המהירה שלה הוא שהופך אותה למגיפה, ולא מספר המתים.",1,הגדרה,,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"לפני שהומצאו החיסונים היו מיליוני אנשים ברחבי העולם שמתים כל שנה מעשרות וירוסים קטלניים,את חיה בעולם סטרילי, בטוח מפני עשרות הפתוגנים האלה בזכות האוכלוסיה המחוסנת שסביבך, את מוזמנת לנסוע לאפריקה למדינות שאין בהם מערכת שמחסנת ותראי במו עיניך מה זה ילדים שגוססים משחפת,שעלת, צהבת, ועוד עשרות פתוגנים אחרים שאת בכלל לא מכירה.",,,אולי להשאיר רק את המשפט הראשון,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,לפני שהומצאו החיסונים היו מיליוני אנשים ברחבי העולם שמתים כל שנה מעשרות וירוסים קטלניים.,1,,אותו הפוסט - רק המשפט הראשון,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אמור להיות חיסון שמחסן מפני המחלה,,, אבל הוא לא.",0,"מהגדרה, החיסון מחסן מפני מחלה",חלק מתגובה,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,הרבה דיווחו שלא הרגישו רע בשני החיסונים הראשונים ובשלישי נפלו למשכב,,,,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"כי מערכת החיסון שלך מתנהגת כאילו היא מותקפת ע״י וירוס. זו תגובה טבעית בדכ להרבה חיסונים. יש כאלה שהתגובה אצלם חלשה יותר והגוף מייצר נוגדנים מהר יותר, ויש כאלה שלא.",1,,,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,זה לא נוגדנים אלא שכפול עצום של ספייקים שגורמים למערכת החיסונית לתקוף את תאי הגוף עצמם. שבתוכם נמצאים הספייקים המשוכפלים,,,,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,עד שתבינו שבורא עולם ברא את האדם מחוסן באופן טבעי תמשיכו להקשיב למשרד ההשמדה !!@@,0,,,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,אף אחד לא יודע מה הסיכוי שלך ספציפית. יודעים סטטיסטית. עד כה אלו שלקחו את הסיכון הזה לא מאושרים מהתוצאות. חוץ מסדי בן שטרית אבל הוא היה אידיוט עוד לפני הקורונה.,,,"מצד אחד הטענה על הסטטיסטיקה נכונה, מצד שני לטעון על אחרים שהם לא מאושרים מריח כמו פייק",https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,זה שיש לך תופעות לוואי זה כי לצערי נפלת על החי0ון החזק ולא החלש או הפלציבו,0,אבחון בפייסבוק + קונספירציה,,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אין בחיסון חיידקים יכול להיות וירוס מוחלש או ""מומת"" ובטכנולוגיה החדשה של פייזר אין לא מומת ולא מוחלש זה בשיטת mRNA.",1,,,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
23/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,כל גוף מגיב אחרת לחיסון. דווקא ההיגיון אומר שאם את סובלת מסימפטומים אז מערכת החיסון שלך מתפקדת טוב.,,"טענה שמבוססת על אינטואיציה, אבל צריך לבדוק",,https://www.the-people-committee.com/%D7%93%D7%95-%D7%97-%D7%AA%D7%95%D7%A4%D7%A2%D7%95%D7%AA-%D7%9C%D7%95%D7%95%D7%90%D7%99?fbclid=IwAR3pXQLM0gc5nrmRDvD-Tt0erNLWx4bLIrna300hh5jw7enj7nSW4L16k9M
27/10/2021,מדברים על חיסונים,yes,לפני כמה ימים לא היה חיסון כי הוא לא אושר. אתמול היה דיון חירום שאישר את החיסון ואת המינון לילדים. וזה אחרי כמובן הניסוי שהם עשו ובדקו. כבר הרבה זמן מדברים על זה ומחכים לזה.,1,,,https://www.facebook.com/groups/171810053014040/permalink/1758547624340267
27/10/2021,מדברים על חיסונים,yes,"המינון הוא שליש המינון של המבוגר. אותו חיסון, אותו בקבוק אותה תרכובת רק שליש מנה",1,,תגובה של תגובה,https://www.facebook.com/groups/171810053014040/permalink/1758547624340267
27/10/2021,מדברים על חיסונים,yes,"הבוסטר הוכח כבטוח בניסוי של פייזר שהסתיים ביולי. ולאחר משרד הבריאות החל לאשר את השימוש בו בלי לחכות לתוצאות של *יעילות* ואכן היעילות הוכחה פה רק בדיעבד. ההצדקה לשימוש בו הייתה הבטיחות שלו ובניהול סיכונים ובהבנה של המנגנונים של המחלה ידעו המומחים שיהיה שיפור ביעילות גם אם לא ידעו בכמה.
הfda בדיון על הבוסטר בחר איזו אוכלוסיה להמליץ, לא איזו אוכלוסיה לאשר. בעיקרון אנשים באמריקה חופשיים להתחסן חיסון 3 גם אם לא הומלץ להם. וגם להבנתי אנשים גם עשו רביעי (בתחמון) ובעצם הfda אמרה בהמלצה שזה מיותר.
הניסוי של גילאי 5-11 התחיל כבר בינואר.
כבר בקיץ פה חיסנו באישור חירום של משרד הבריאות ילדים מתחת לגיל 11 בסיכון משמעותי (להבנתי כ500). לפי המינון שפייזר בדקו במקביל בניסוי שלהם.
מה שהשתנה זה רק שתוצאות המחקר והניסוי פורסמו ונדונו בגוף שמאשר תרופות וחיסונים. באותה מידה פייזר יכלו להעביר רק למשרד הבריאות את המחקר והוא היה מאשר בלי FDA. אבל זה יותר טוב שהאמריקאים מאשרים כי זה אישור שהרבה מדינות מאמצות לעומת אישור בישראל שייתן אישור רק בישראל.",,,פוצל רק שתי פסקאות ראשונות - השאר אינן ממש מתאימות או ניתנות להוכחה או הפרכה,https://www.facebook.com/groups/171810053014040/permalink/1758547624340267
27/10/2021,מדברים על חיסונים,yes,הבוסטר הוכח כבטוח בניסוי של פייזר שהסתיים ביולי. ולאחר משרד הבריאות החל לאשר את השימוש בו בלי לחכות לתוצאות של *יעילות* ואכן היעילות הוכחה פה רק בדיעבד. ההצדקה לשימוש בו הייתה הבטיחות שלו ובניהול סיכונים ובהבנה של המנגנונים של המחלה ידעו המומחים שיהיה שיפור ביעילות גם אם לא ידעו בכמה.,1,,חלק 1,https://www.facebook.com/groups/171810053014040/permalink/1758547624340267
27/10/2021,מדברים על חיסונים,yes,"הfda בדיון על הבוסטר בחר איזו אוכלוסיה להמליץ, לא איזו אוכלוסיה לאשר. בעיקרון אנשים באמריקה חופשיים להתחסן חיסון 3 גם אם לא הומלץ להם. וגם להבנתי אנשים גם עשו רביעי (בתחמון) ובעצם הfda אמרה בהמלצה שזה מיותר.",1,,חלק 2,https://www.facebook.com/groups/171810053014040/permalink/1758547624340267
27/10/2021,מדברים על חיסונים,yes,"לדים חולים. זה וירוס אלים במיוחד וייתכן שיהיו לו השלכות גם בעוד שנים כמו וירוסים אחרים.
בנוסף שומעים עכשו על יותר ויותר ילדים שחלו קל או ללא תסמינים ולאחר תקופה נתקפו בתסמונת פימס שמובילה לקריסת מערכות.
באמת לא מבינה למה לא לחסן.",1,,,https://www.facebook.com/groups/171810053014040/permalink/1758495537678809
22/10/2021,מדברים על חיסונים,no,"החיסון של פייזר נגד קורונה הציג יעילות בשיעור של 90.7% במחקר שבוצע על ילדים בני 11-5, כך הודיעה החברה.
לא נרשמו מקרים של חולי קשה בקרב הנבדקים, אולם תסמיני המחלה היו קלים בהרבה מאלה של הלא מחוסנים. כמו כן, הילדים המחוסנים פיתחו רמות של נוגדנים בדם, דומות לאלו של בני נוער ומבוגרים צעירים.",1,,"נוסף מקור
https://www.kan.org.il/Item/?itemId=115304",https://www.facebook.com/groups/171810053014040/permalink/1755149711346725
24/10/2021,מדברים על חיסונים,yes,"מחוסנים נדבקים ומדביקים כמו לא מחוסנים וזה כבר ידוע מלא חודשים.
ילדים לא חולים קשה בקורונה ולא מתים מקורונה.
אז מה מטרת החיסון?",0,,,https://www.facebook.com/groups/171810053014040/permalink/1755149711346725
25/10/2021,מדברים על חיסונים,yes,מחלימים בהחלט נדבקים שוב.,1,,"פוסט שחולק ל-2, חלק 1",https://www.facebook.com/groups/171810053014040/permalink/1756363877891975
