Date Posted,Link,Text,Region,Username,Publisher,Binary Label,clean_text
04/05/2020,https://twitter.com/the_hindu/status/1246804806703906820,"Sanitation worker at NDMC's Charak Palika hospital in Moti Bagh, #Delhi, tests positive for COVID-19, say officials.
Updates on the #CoronavirusOutbreak - https://trib.al/mR6Bv4W ",India,the_hindu,The Hindu,1,sanitation worker at ndmcs charak palika hospital in moti bagh delhi test positive for corona say officials update on the coronaoutbreak
04/05/2020,https://twitter.com/the_hindu/status/1246680215490899969,"Nine more cases of COVID-19 have come to light in #Ghaziabad, Uttar Pradesh. All of them attended the #TablighiJamaat event in Nizamuddin area of #Delhi https://bit.ly/3aVehrf ",India,the_hindu,The Hindu,1,nine more case of corona have come to light in ghaziabad uttar pradesh all of them attend the tablighijamaat event in nizamuddin area of delhi
04/05/2020,https://twitter.com/the_hindu/status/1246653791501459456,"Despatch from #Tokyo | Long before #COVID-19, social distancing, washing hands and mask-wearing were common in #Japan https://bit.ly/2xS0zGY ",India,the_hindu,The Hindu,1,despatch from tokyo | long before corona social distance wash hand and maskwearing be common in japan
04/05/2020,https://twitter.com/the_hindu/status/1246646241666027520,"COVID-19 #death toll in #India exceeded 100, with the country reporting 104 deaths, including two in Tamil Nadu

Click here for updates on Day 12 of the coronavirus #lockdown https://bit.ly/2x5DWOZ ",India,the_hindu,The Hindu,1,corona death toll in india exceed 100 with the country report 104 deaths include two in tamil nadu click here for update on day 12 of the corona lockdown
04/05/2020,https://twitter.com/the_hindu/status/1246628625451016198,"Prime Minister #NarendraModi directed officials to ensure sufficient availability of all essential medical equipment such as personal protective equipment, masks, gloves and ventilators after reviewing #India's preparedness to deal with #COVID-19

 https://bit.ly/2UVLUlO ",India,the_hindu,The Hindu,1,prime minister narendramodi direct officials to ensure sufficient availability of all essential medical equipment such as personal protective equipment mask gloves and ventilators after review indias preparedness to deal with corona
04/05/2020,https://twitter.com/nytimes/status/1246875305266024448,"In Opinion

""We can use these searches to help detect unknown Covid-19 outbreaks, particularly in parts of the world with poor testing infrastructure,"" writes Seth Stephens-Davidowitz.  https://nyti.ms/3dY3OwQ ",United States,nytimes,The New York Times,1,in opinion we can use these search to help detect unknown corona outbreaks particularly in part of the world with poor test infrastructure write seth stephensdavidowitz
04/05/2020,https://twitter.com/nytimes/status/1246832490049941505,"Breaking News: A Navy captain who was removed from command of a coronavirus-stricken aircraft carrier tested positive for Covid-19, friends say  https://nyti.ms/2xPFIE9 ",United States,nytimes,The New York Times,1,break news a navy captain who be remove from command of a coronastricken aircraft carrier test positive for corona friends say
04/05/2020,https://twitter.com/nytimes/status/1246829701483692034,"Now a month into the nationwide lockdown, the number of new coronavirus cases in Italy seems to be decreasing. But more than 124,000 people have tested positive for Covid-19. And the country's death toll is the highest in the world and still rising.  pic.twitter.com/wSWQGJehF8",United States,nytimes,The New York Times,1,now a month into the nationwide lockdown the number of new corona case in italy seem to be decrease but more than 124000 people have test positive for corona and the countrys death toll be the highest in the world and still rise
04/05/2020,https://twitter.com/washingtonpost/status/1246852592665341953,"IT manager who loved trivia and once appeared on ""Jeopardy!"" dies of covid-19  https://wapo.st/3dVBz1M ",United States,washingtonpost,The Washington Post,1,it manager who love trivia and once appear on jeopardy die of corona
04/05/2020,https://twitter.com/washingtonpost/status/1246891402677694471,"Perspective: Gov. Cuomo is wrong, covid-19 is anything but an equalizer  https://wapo.st/34gdChw ",United States,washingtonpost,The Washington Post,1,perspective gov cuomo be wrong corona be anything but an equalizer
04/05/2020,https://twitter.com/washingtonpost/status/1246793385710682117,"In the ICU, health-care workers with little to offer covid-19 patients soldier on  https://wapo.st/34dHVW8 ",United States,washingtonpost,The Washington Post,1,in the icu healthcare workers with little to offer corona patients soldier on
04/05/2020,https://twitter.com/washingtonpost/status/1246805802960195585,21 new deaths as D.C. region marks largest one-day spike in covid-19 fatalities  https://wapo.st/34coHQm ,United States,washingtonpost,The Washington Post,1,21 new deaths as dc region mark largest oneday spike in corona fatalities
04/05/2020,https://twitter.com/washingtonpost/status/1246752006812897281,"In the ICU, health-care workers with little to offer covid-19 patients soldier on  https://wapo.st/2xS1HKl ",United States,washingtonpost,The Washington Post,1,in the icu healthcare workers with little to offer corona patients soldier on
04/05/2020,https://twitter.com/washingtonpost/status/1246622778565984258,"In the ICU, health-care workers with little to offer covid-19 patients soldier on  https://wapo.st/2X5V7L7 ",United States,washingtonpost,The Washington Post,1,in the icu healthcare workers with little to offer corona patients soldier on
04/06/2020,https://twitter.com/BBCNews/status/1246968022188863488,Coronavirus: Video games add 'stay at home' Covid-19 adverts  https://bbc.in/3bZZyvf ,Europe,bbcnews,BBC News (UK),1,corona video game add stay at home corona advert
04/06/2020,https://twitter.com/BBCNews/status/1247148833378885634,"Airbnb hosts defy lockdown laws with 'Covid-19 retreats' 

 http://bbc.in/2X9ygyh ",Europe,bbcnews,BBC News (UK),1,airbnb host defy lockdown laws with corona retreat httpbbcin2x9ygyh
04/06/2020,https://twitter.com/CDCgov/status/1247211280261427201,"New @CDCMMWR report is the first to look at #COVID19 illness in kids in the U.S. Among more than 2,500 cases of COVID-19 in children in the U.S., three children reportedly died.  http://bit.ly/MMWR_COVID19Children  pic.twitter.com/NPGiM7Hwgk",United States,cdcgov,CDC,1,new cdcmmwr report be the first to look at corona illness in kid in the us among more than 2500 case of corona in children in the us three children reportedly die httpbitlymmwrcoronachildren
04/06/2020,https://twitter.com/guardiannews/status/1247238692101664769,Iranian official backtracks after calling Chinese Covid-19 figures a 'joke'  https://www.theguardian.com/world/2020/apr/06/iranian-official-backtracks-after-calling-chinese-covid-19-figures-a-joke?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586197274 ,Europe,guardiannews,Guardian news,1,iranian official backtrack after call chinese corona figure a joke
04/06/2020,https://twitter.com/guardiannews/status/1247227473819054081,Former world officials call on US to ease Iran sanctions to fight Covid-19  https://www.theguardian.com/world/2020/apr/06/former-world-officials-call-on-us-to-ease-iran-sanctions-to-fight-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586194661 ,Europe,guardiannews,Guardian news,1,former world officials call on us to ease iran sanction to fight corona
04/06/2020,https://twitter.com/guardiannews/status/1247290431941066757,Fears that Britons self-isolating with Covid-19 may seek help too late  https://www.theguardian.com/world/2020/apr/06/fears-britons-self-isolating-covid-19-seek-help-too-late?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586211094 ,Europe,guardiannews,Guardian news,1,fear that britons selfisolating with corona may seek help too late
04/06/2020,https://twitter.com/guardiannews/status/1247119641740283905,Calls to legislate Covid-19 eviction moratoriums as ACT accused of pursuing social housing tenants  https://www.theguardian.com/world/2020/apr/06/calls-to-legislate-covid-19-eviction-moratoriums-as-act-accused-of-pursuing-social-housing-tenants?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586155158 ,Europe,guardiannews,Guardian news,1,call to legislate corona eviction moratoriums as act accuse of pursue social house tenant
04/06/2020,https://twitter.com/guardiannews/status/1247051936035221504,PM's Covid-19 timeline: from 'mild symptoms' to hospital admission  https://www.theguardian.com/world/2020/apr/05/timeline-boris-johnson-and-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586129360 ,Europe,guardiannews,Guardian news,1,pms corona timeline from mild symptoms to hospital admission
04/06/2020,https://twitter.com/guardiannews/status/1247078157020213251,Israel Folau payout at risk as Rugby Australia reels from Covid-19  report | Israel Folau | The Guardian  https://www.theguardian.com/sport/2020/apr/06/israel-folau-payout-at-risk-as-rugby-australia-reels-from-covid-19-report?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1586133732 ,Europe,guardiannews,Guardian news,1,israel folau payout at risk as rugby australia reel from corona  report | israel folau | the guardian
04/06/2020,https://twitter.com/IndiaToday/status/1247092701394165762,"""I gave the slogan in February, when the Covid-19 situation was not as bad in India. At that time people were saying, will this make corona go away?,"" Union minister Ramdas Athawale said.
#CoronavirusCrisis #Covid19 https://www.indiatoday.in/india/story/go-corona-go-slogan-has-become-world-famous-claims-ramdas-athawale-1663884-2020-04-06 ",India,indiatoday,IndiaToday,1,i give the slogan in february when the corona situation be not as bad in india at that time people be say will this make corona go away union minister ramdas athawale say coronacrisis corona
04/06/2020,https://twitter.com/IndiaToday/status/1247144318298542080,"#IndiaFightsCorona | ""We will remain under lockdown till even a single case of Covid-19 is present in the state.""
(By @abhishek6164) https://www.indiatoday.in/india/story/coronavirus-lockdown-uttar-pardesh-new-order-extension-1663976-2020-04-06 ",India,indiatoday,IndiaToday,1,indiafightscorona | we will remain under lockdown till even a single case of corona be present in the state by abhishek6164
04/06/2020,https://twitter.com/IndiaToday/status/1247032773149253632,"As per the Ministry of Health and Family Welfare, India's Covid-19 tally climbed to 4,067 cases with an increase of 490 cases in the last 12 hours ending Monday morning. 
#CoronavirusCrisis #Covid19 https://www.indiatoday.in/india/story/coronavirus-india-number-cases-covid19-death-toll-news-update-health-ministry-1663772-2020-04-06 ",India,indiatoday,IndiaToday,1,as per the ministry of health and family welfare indias corona tally climb to 4067 case with an increase of 490 case in the last 12 hours end monday morning coronacrisis corona
04/06/2020,https://twitter.com/IndiaToday/status/1247043849047773186,"BJP MP Swapan Dasgupta questioned West Bengal govt over missing Covid-19 bulletins
#CoronavirusCrisis #Covid19 #Politics https://www.indiatoday.in/india/story/bjp-mp-swapan-dasgupta-questions-missing-covid-19-data-on-wb-govt-portal-1663788-2020-04-06 ",India,indiatoday,IndiaToday,1,bjp mp swapan dasgupta question west bengal govt over miss corona bulletin coronacrisis corona politics
04/06/2020,https://twitter.com/IndiaToday/status/1247063975121977344,"At least 26 nurses and three doctors of the first hospital were tested positive for #Covid19, while 10 Covid-19 positive staffers, including six nurses were traced in the second hospital.
#Mumbai #CoronavirusCrisis https://www.indiatoday.in/india/story/2-mumbai-hospitals-declared-containment-zone-as-several-doctors-nurses-test-positive-for-covid-19-1663820-2020-04-06 ",India,indiatoday,IndiaToday,1,at least 26 nurse and three doctor of the first hospital be test positive for corona while 10 corona positive staffers include six nurse be trace in the second hospital mumbai coronacrisis
04/06/2020,https://twitter.com/IndiaToday/status/1247072385238323201,"PM Modi holds Cabinet meeting on Covid-19 crisis via video conferencing
#CoronavirusCrisis #Covid19
#Coronavirus Live News Updates:  https://bit.ly/3bVaslP  pic.twitter.com/OuL1TBUuTw",India,indiatoday,IndiaToday,1,pm modi hold cabinet meet on corona crisis via video conferencing coronacrisis corona corona live news update
04/06/2020,https://twitter.com/IndiaToday/status/1247212385695227907,"#IndiaFightsCorona | #Tripura record first Covid-19 positive case: Tripura CM @BjpBiplab
#Coronavirus LIVE updates -  https://bit.ly/2yGpH3T  pic.twitter.com/kwTSMcI1NP",India,indiatoday,IndiaToday,1,indiafightscorona | tripura record first corona positive case tripura cm bjpbiplab corona live update
04/06/2020,https://twitter.com/IndiaToday/status/1247199205946347521,"#IndiaFightsCorona | Take a look at how COVID-19 deaths are doubling fastest in #Spain while it doubles every 4 days in #India. #DIU
#Coronavirus LIVE updates -  https://bit.ly/2yGpH3T  pic.twitter.com/0tqlulftw5",India,indiatoday,IndiaToday,1,indiafightscorona | take a look at how corona deaths be double fastest in spain while it double every 4 days in india diu corona live update
