date,page/account,is_comment,text,binary label,explanation,comments,link,clean_text,lemmatized
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"קראתי שנערך מחקר בתל השומר על נשים שעברו טיפולי פוריות, אצל נשים שחוסנו לא הייתה ירידה באחוז ההצלחות להיכנס להריון, וללדת תינוק בריא, בנוסף, האם יש מחקר הקובע בוודאות כי מי שחלה בקורונה לא יחווה קשיים בהבאת ילדים? וודאי שלא, רק בעתיד נדע אם החיסון או המחלה או אף אחד מהם או שניהם פוגעים בפוריות בינתיים כל אחד צריך להחליט מה עדיף להתחסן לקורונה או לחלות בקורונה…",1.0,,שווה להוריד חלק? לא הכל קביעת עובדות,https://www.facebook.com/groups/503350980581730/permalink/908305610086263/,קראתי שנערך מחקר בתל השומר על נשים שעברו טיפולי פוריות אצל נשים שחוסנו לא הייתה ירידה באחוז ההצלחות להיכנס להריון וללדת תינוק בריא בנוסף האם יש מחקר הקובע בוודאות כי מי שחלה בקורונה לא יחווה קשיים בהבאת ילדים וודאי שלא רק בעתיד נדע אם החיסון או המחלה או אף אחד מהם או שניהם פוגעים בפוריות בינתיים כל אחד צריך להחליט מה עדיף להתחסן לקורונה או לחלות בקורונה…,"['קרא', 'נערך', 'מחקר', 'תל', 'שומר', 'על', 'איש', 'עבר', 'טיפול', 'פוריות', 'אצל', 'איש', 'חוסן', 'לא', 'היה', 'ירידה', 'אחוז', 'הצלחה', 'נכנס', 'הריון', 'ילד', 'תינוק', 'בריא', 'בנוסף', 'האם', 'יש', 'מחקר', 'קבע', 'ודאות', 'כי', 'מי', 'חלה', 'קורונה', 'לא', 'חיווה', 'קושי', 'הבאה', 'ילד', 'ודאי', 'לא', 'רק', 'עתיד', 'ידע', 'אם', 'חיסון', 'או', 'מחלה', 'או', 'אף', 'אחד', 'הוא', 'או', 'שניים', 'פגע', 'פוריות', 'בינתיים', 'כול', 'אחד', 'צריך', 'החליט', 'מה', 'עדיף', 'התחסן', 'קורונה', 'או', 'חילה', 'קורונה']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"הסטטיסטיקה אומרת ש-80% מנפטרי הקורונה הם אנשים בגילאי 65+ עם מחלות רקע. לעומת זאת, החיסון כנראה גורם לעליה של עשרות אחוזים במקרי לב אצל צעירים.",0.0,,"מצרף מקור: https://www.facebook.com/arielemet/videos/152574620313425
מישהי שמגיבה לו וטוענת ההיפך, מצרפת מקור לטענתה גם: https://www.haaretz.co.il/health/corona/.premium-1.10101329?fbclid=IwAR2bVCok99iDAysxCkLwvo0-NpGx-hALErXAkQbT6mNk3h2xxGoXEYoty9E ",https://www.facebook.com/groups/503350980581730/permalink/908305610086263/,הסטטיסטיקה אומרת ש80 מנפטרי הקורונה הם אנשים בגילאי 65+ עם מחלות רקע לעומת זאת החיסון כנראה גורם לעליה של עשרות אחוזים במקרי לב אצל צעירים,"['סטטיסטיקה', 'אמר', '80', 'נפטר', 'קורונה', 'הוא', 'איש', 'גילאי', '65', 'עם', 'מחלה', 'רקע', 'לעומת', 'זאת', 'חיסון', 'כנראה', 'גרם', 'עלייה', 'של', 'עשר', 'אחוז', 'מקר', 'לב', 'אצל', 'צעיר']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אין מחקרים קליניים בנושא חיסון נשים בהריון וההשפעות על התינוקות, לדוגמה. פייזר עורכת מחקר של בערך שנה כדי לבדוק את זה. עד אז - לא יודעים. כשהם יציגו את המחקר אפשר יהיה לערוך מחקרים נוספים ולהתמקד בנושאים שעלו. מוזמנת להכנס לעלון לצרכן של החיסון במשרד הבריאות ולראות שכתוב שחור על גבי לבן, אין מחקרים קליניים מספקים. גם ארגון הבריאות העולמי לא ממליץ על חיסון לנשים בהריון.",1.0,"אמנם אין מחקרים קליניים ארוכי טווב, אך גם לא קיימות הוכחות לפגיעה בנשים ובעוברים. בנוסף החומרים שנמצאים בחיסון לא ידועיים בשפעתם על נשים בהריון ועל עוברים","מצרף מקור: https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-commence-global-clinical-trial-evaluate?fbclid=IwAR2NPf8kCi4nywO5Jr8goEDv0_DoRCaqG6JAAOJe129O7UGjRuBcufYiu_A
מגיבת נגד מצרפת מקור מנוגד: https://www.nejm.org/doi/full/10.1056/nejmoa2104983",https://www.facebook.com/groups/503350980581730/permalink/908305610086263/,אין מחקרים קליניים בנושא חיסון נשים בהריון וההשפעות על התינוקות לדוגמה פייזר עורכת מחקר של בערך שנה כדי לבדוק את זה עד אז  לא יודעים כשהם יציגו את המחקר אפשר יהיה לערוך מחקרים נוספים ולהתמקד בנושאים שעלו מוזמנת להכנס לעלון לצרכן של החיסון במשרד הבריאות ולראות שכתוב שחור על גבי לבן אין מחקרים קליניים מספקים גם ארגון הבריאות העולמי לא ממליץ על חיסון לנשים בהריון,"['אין', 'מחקר', 'קליני', 'נושא', 'חיסון', 'איש', 'הריון', 'השפעה', 'על', 'תינוק', 'דגם', 'פייזר', 'ערך', 'מחקר', 'של', 'בערך', 'שנה', 'כדי', 'בדק', 'את', 'זה', 'עד', 'אז', 'לא', 'ידע', 'כש', 'הוא', 'הציג', 'את', 'מחקר', 'אפשר', 'היה', 'ערך', 'מחקר', 'נוסף', 'התמקד', 'נושא', 'עלה', 'הוזמן', 'נכנס', 'עלון', 'צרכן', 'של', 'חיסון', 'משרד', 'בריאות', 'ראה', 'כתוב', 'שחור', 'על', 'גב', 'לבן', 'אין', 'מחקר', 'קליני', 'סיפק', 'גם', 'ארגון', 'בריאות', 'עולמי', 'לא', 'המליץ', 'על', 'חיסון', 'איש', 'הריון']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,ילדים לא חולים ! למה לחסן???,0.0,,,https://www.facebook.com/groups/503350980581730/permalink/908305610086263/,ילדים לא חולים  למה לחסן,"['ילד', 'לא', 'חולה', 'מה', 'חיסן']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,מה שכן מצאו זה שהמחלה יכולה להשפיע על פוריות של גברים.,1.0,,,https://www.facebook.com/groups/503350980581730/permalink/908305610086263/,מה שכן מצאו זה שהמחלה יכולה להשפיע על פוריות של גברים,"['מה', 'כן', 'מצא', 'זה', 'מחלה', 'יכול', 'השפיע', 'על', 'פוריות', 'של', 'גבר']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,בינתיים יש מחקרים שמצאו שהקורונה פוגעת בפוריות וכל המחקרים שפורסמו בנושא מצאו שהחיסון לא.,1.0,,"מקורות: https://pubmed.ncbi.nlm.nih.gov/32814369/
https://pubmed.ncbi.nlm.nih.gov/34455712/
https://pubmed.ncbi.nlm.nih.gov/33977466/
https://pubmed.ncbi.nlm.nih.gov/33437145/
https://eng.sheba.co.il/110041",https://www.facebook.com/groups/503350980581730/permalink/908305610086263/,בינתיים יש מחקרים שמצאו שהקורונה פוגעת בפוריות וכל המחקרים שפורסמו בנושא מצאו שהחיסון לא,"['בינתיים', 'יש', 'מחקר', 'מצא', 'קורונה', 'פגע', 'פוריות', 'כול', 'מחקר', 'פורסם', 'נושא', 'מצא', 'חיסון', 'לא']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,מתוך 827 הריוניות שחוסנו כ24 רק הגיעו עם התינוק חי ללידה,0.0,נראה שהמחקר שצוטט אומר משהו אחר,מקור: https://m.facebook.com/story.php?story_fbid=10158751452538323&id=565563322,https://www.facebook.com/groups/503350980581730/permalink/908305610086263/,מתוך 827 הריוניות שחוסנו כ24 רק הגיעו עם התינוק חי ללידה,"['מתוך', '827', 'הריוניות', 'חוסן', '24', 'רק', 'הגיע', 'עם', 'תינוק', 'חי', 'לידה']"
24/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"איך אפשר לבודד את העובדה שרוב האנשים שמתחסנים גם מאמינים לקורונה ולכן שומרים מרחק והולכים עם מסכות וחכן הסיכוי שלהם להדבק בכל חיידק או וירוס אחר נמוך מאוד... את כל הנתונים הטובים ישר משייכים לחיסון אבל תגיד משהו שלילי ישר תתקבל תשובה ""זה לא קשור לחיסון"" בלי שום בדיקה... קצת מצחיק אותי ואני מחוסנת חיסון שלישי ואכן לא הייתי חולה בכלום אבל זה בגלל שאני לא מתקרבת לאנשים ונמצאת רק בסביבה של אנשים עם מסכה איך בדיוק אדבק במשהו?!? הבעיה מתחילה וגם התחילה במאי שאנשים הורידו את המסכות ואז צצו כל מיני מחלות נדירות וסימפטומים חורפיים בכלל בקיץ כי המערכת החיסונית לא הייתה רגילה להתמודדות עם כלום...",1.0,הטענה שלה שהממצאים המפורסמים הם עצמם בעייתיים בגלל שאי אפשר לבודד גורמים מסויימים היא נכונה לדעתי,,https://www.facebook.com/groups/503350980581730/permalink/907621586821332/,איך אפשר לבודד את העובדה שרוב האנשים שמתחסנים גם מאמינים לקורונה ולכן שומרים מרחק והולכים עם מסכות וחכן הסיכוי שלהם להדבק בכל חיידק או וירוס אחר נמוך מאוד את כל הנתונים הטובים ישר משייכים לחיסון אבל תגיד משהו שלילי ישר תתקבל תשובה זה לא קשור לחיסון בלי שום בדיקה קצת מצחיק אותי ואני מחוסנת חיסון שלישי ואכן לא הייתי חולה בכלום אבל זה בגלל שאני לא מתקרבת לאנשים ונמצאת רק בסביבה של אנשים עם מסכה איך בדיוק אדבק במשהו הבעיה מתחילה וגם התחילה במאי שאנשים הורידו את המסכות ואז צצו כל מיני מחלות נדירות וסימפטומים חורפיים בכלל בקיץ כי המערכת החיסונית לא הייתה רגילה להתמודדות עם כלום,"['איך', 'אפשר', 'בודד', 'את', 'עובדה', 'רוב', 'איש', 'התחסן', 'גם', 'האמין', 'קורונה', 'לכן', 'שומר', 'ריחק', 'הלך', 'עם', 'מסכה', 'חך', 'סיכוי', 'הם', 'נדבק', 'כול', 'חיידק', 'או', 'וירוס', 'אחר', 'נמוך', 'מאוד', 'את', 'כול', 'נתון', 'טוב', 'ישר', 'שייך', 'חיסון', 'אבל', 'הגיד', 'משהו', 'שלילי', 'ישר', 'התקבל', 'תשובה', 'זה', 'לא', 'קשר', 'חיסון', 'בלי', 'שום', 'בדיקה', 'קצת', 'הצחיק', 'את', 'אני', 'הוא', 'מחוסן', 'חיסון', 'שלישי', 'אכן', 'לא', 'היה', 'חלה', 'כלום', 'אבל', 'זה', 'בגלל', 'הוא', 'לא', 'התקרב', 'איש', 'נמצא', 'רק', 'סביבה', 'של', 'איש', 'עם', 'מסכה', 'איך', 'בדיוק', 'נדבק', 'משהו', 'הבעיה', 'התחיל', 'גם', 'התחייל', 'במאי', 'איש', 'הוריד', 'את', 'מסכה', 'אז', 'צץ', 'כול', 'מין', 'מחלה', 'נדיר', 'סימפטום', 'חורפיים', 'בכלל', 'קיץ', 'כי', 'מערכת', 'חיסוני', 'לא', 'היה', 'רגיל', 'התמודדות', 'עם', 'כלום']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,לדיונים ב-FDA יש מטרה אחת - לאזן בין היעילות לבטיחות. בפרסומים שראיתי התועלת שלו עולה בהרבה על כל סיכון. התפקיד שלנו הוא להביא את הנתונים להורים. לא רוצה שהורה יחסן את הילד שלו בכוח,1.0,,"ציטוט של ד""ר אלרעי-פרייס",https://www.facebook.com/groups/503350980581730/permalink/908288023421355/,לדיונים בפדא יש מטרה אחת  לאזן בין היעילות לבטיחות בפרסומים שראיתי התועלת שלו עולה בהרבה על כל סיכון התפקיד שלנו הוא להביא את הנתונים להורים לא רוצה שהורה יחסן את הילד שלו בכוח,"['דיון', 'פדא', 'יש', 'מטרה', 'אחת', 'אוזן', 'בין', 'יעילות', 'בטיחות', 'פרסום', 'ראה', 'תועלת', 'של', 'הוא', 'עלה', 'בהרבה', 'על', 'כול', 'סיכון', 'תפקיד', 'לן', 'הוא', 'הביא', 'את', 'נתון', 'הורה', 'לא', 'רצה', 'הורה', 'יחסן', 'את', 'ילד', 'של', 'הוא', 'בכוח']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"באוסטרליה מחוסנים ויוצאים חופשי, ברומניה לא מחוסנים ויש תחלואה",1.0,,הכתבה שהתגובה מתייחסת אליה: https://www.ynet.co.il/news/article/s1kl3mb8f?fbclid=IwAR3fSmjB1nfBRk6Bq1cOLLyRRMDngXKsXVncSvx7_udKQhM_cwAd9eI_3pQ,https://www.facebook.com/groups/503350980581730/posts/907095873540570/,באוסטרליה מחוסנים ויוצאים חופשי ברומניה לא מחוסנים ויש תחלואה,"['באוסטרליה', 'מחוסן', 'יוצא', 'חופשי', 'רומניה', 'לא', 'חוסן', 'יש', 'תחלואה']"
25/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,הקורונה הונדסה בשביל החיסונים. ביל גייטס המנוול רשם את חיסון הקורונה כפטנט חודש לפני פרוץ הקורונה. השמדה המונית ולעשות על זה על הדרך מילארדים למה לא בעצם.,0.0,,מקור: https://m.facebook.com/story.php?story_fbid=10224073984490372&id=1022370800,אף רופא לא מתעלם. למעשה הבעיה הרווחת יותר היא רופאים שממליצים למטופלים שלהם שלא להתחסן כי הם לא למדו מספיק על תופעות הלוואי של החיסון ובאילו מקרים רפואיים באמת מומלץ שלא לחסן. בשבוע שעבר נפטר חולה קרוהנס שקיבל המלצה מוטעית כזו ולא התחסן ואז חלה ומת.,הקורונה הונדסה בשביל החיסונים ביל גייטס המנוול רשם את חיסון הקורונה כפטנט חודש לפני פרוץ הקורונה השמדה המונית ולעשות על זה על הדרך מילארדים למה לא בעצם,"['קורונה', 'הונדס', 'בשביל', 'חיסון', 'בייל', 'גייטס', 'מנוול', 'רשם', 'את', 'חיסון', 'קורונה', 'פטנט', 'חודש', 'לפני', 'פרץ', 'קורונה', 'השמדה', 'המוני', 'עשה', 'על', 'זה', 'על', 'דרך', 'מילארד', 'למה', 'לא', 'בעצם']"
